city,county,state,fips,latitude,longitude,population,redCounty,redState,unemploymentRate,povertyProp,tempDiff,numDisasters,avgEmissionsPerCapita,lessThanHighSchoolProp,medianHouseholdIncome,UNFCCC,hasCommitments,hasActionsUndertaken,hasEmissionInventory,hasInitiativeParticipations,hasImpact,hasMitigations,hasAdaptations,hasRiskAssessments,hasClimateActionPlans,hasFinanceActions
Fort Oglethorpe,Catoosa,GA,13047,34.9318,-85.246,10203,False,False,0.027,0.11599999999999999,,65.0,12.716666666666669,0.1088432478450569,64245.0,False,False,False,False,False,False,False,False,False,False,False
Alpena,Alpena,MI,26007,45.074,-83.4402,10200,True,False,0.05,0.155,-0.7531666666666652,37.0,15.283333333333333,0.07310145737300368,50848.0,False,False,False,False,False,False,False,False,False,False,False
Carencro,Lafayette,LA,22055,30.3126,-92.0388,10194,True,True,0.032,0.177,1.2045357142857114,79.0,40.93333333333333,0.1069709538453953,59062.0,False,False,False,False,False,False,False,False,False,False,False
Claymont,New Castle,DE,10003,39.8032,-75.4607,10191,False,False,0.044,0.114,-0.17285714285713993,21.0,13.916666666666666,0.07626306409829439,74088.0,False,False,False,False,False,False,False,False,False,False,False
Lake Arrowhead,San Bernardino,CA,6071,34.2531,-117.1944,10189,False,False,0.041,0.132,-0.8213214285714301,284.0,8.716666666666669,0.1889536360772495,74218.0,False,False,False,False,False,False,False,False,False,False,False
Rainbow City,Etowah,AL,1055,33.9336,-86.0922,10184,True,True,0.03,0.174,1.6794404761904822,82.0,21.900000000000002,0.1380137269494749,46308.0,False,False,False,False,False,False,False,False,False,False,False
Astoria,Clatsop,OR,41007,46.1856,-123.8053,10184,False,False,0.043,0.129,-1.1447023809523849,79.0,9.316666666666666,0.07867115391023291,59539.0,False,False,False,False,False,False,False,False,False,False,False
Kendallville,Noble,IN,18113,41.4441,-85.2578,10176,True,True,0.028,0.091,0.5251547619047621,48.0,25.883333333333336,0.1715832887321726,65979.0,False,False,False,False,False,False,False,False,False,False,False
Marlton,Prince George's,MD,24033,38.762,-76.7857,10168,False,False,0.035,0.115,-0.1876785714285738,32.0,9.183333333333332,0.1277031257894084,89689.0,False,False,False,False,False,False,False,False,False,False,False
Cedartown,Polk,GA,13233,34.0223,-85.2479,10166,False,False,0.031,0.177,,65.0,12.716666666666669,0.1804991704027959,49061.0,False,False,False,False,False,False,False,False,False,False,False
Port Townsend,Jefferson,WA,53031,48.122,-122.7877,10161,False,False,0.056,0.11199999999999999,-2.111226190476188,136.0,10.266666666666667,0.03860059160793193,61548.0,False,False,False,False,False,False,False,False,False,False,False
New Richmond,St. Croix,WI,55109,45.125,-92.5377,10158,True,False,0.031,0.054000000000000006,-1.2923571428571456,47.0,16.3,0.036969696969696965,94629.0,False,False,False,False,False,False,False,False,False,False,False
Corte Madera,Marin,CA,6041,37.9238,-122.5128,10155,False,False,0.027,0.078,-0.8213214285714301,284.0,8.716666666666669,0.06576024909185262,118472.0,False,False,False,False,False,False,False,False,False,False,False
Molalla,Clackamas,OR,41005,45.1502,-122.5845,10147,False,False,0.038,0.084,-1.1447023809523849,79.0,9.316666666666666,0.05663613252088293,91076.0,False,False,False,False,False,False,False,False,False,False,False
Paris,Bourbon,KY,21017,38.2016,-84.2718,10143,False,True,0.035,0.151,1.1291190476190494,74.0,25.833333333333332,0.1420678768745067,58304.0,False,False,False,False,False,False,False,False,False,False,False
Vernal,Uintah,UT,49047,40.4517,-109.5378,10141,True,True,0.036,0.11900000000000001,-0.5405119047619067,34.0,18.833333333333332,0.1241939336040124,64105.0,False,False,False,False,False,False,False,False,False,False,False
Jefferson,Jefferson,LA,22051,29.9609,-90.1554,10141,True,True,0.036,0.175,1.2045357142857114,79.0,40.93333333333333,0.1320846304698169,56080.0,False,False,False,False,False,False,False,False,False,False,False
Franklin,Simpson,KY,21213,36.7177,-86.5595,10141,False,True,0.034,0.136,1.1291190476190494,74.0,25.833333333333332,0.1052225565069814,58531.0,False,False,False,False,False,False,False,False,False,False,False
North Gates,Monroe,NY,36055,43.1718,-77.7064,10138,False,False,0.034,0.133,-0.9301904761904787,95.0,8.316666666666666,0.08907209274885719,66003.0,False,False,False,False,False,False,False,False,False,False,False
Cabo Rojo,Cabo Rojo,PR,72023,18.0867,-67.1482,10137,False,False,0.066,,,,,0.2613196814562002,,False,False,False,False,False,False,False,False,False,False,False
Hermantown,St. Louis,MN,27137,46.8057,-92.2407,10135,False,False,0.033,0.138,-2.001428571428576,60.0,15.733333333333333,0.05373478670356066,64321.0,False,False,False,False,False,False,False,False,False,False,False
Snohomish,Snohomish,WA,53061,47.9276,-122.0969,10133,False,False,0.032,0.07200000000000001,-2.111226190476188,136.0,10.266666666666667,0.07138865214536208,99650.0,False,False,False,False,False,False,False,False,False,False,False
Hobart,Brown,WI,55009,44.4967,-88.1602,10130,True,False,0.026,0.09300000000000001,-1.2923571428571456,47.0,16.3,0.0762226063681481,67232.0,False,False,False,False,False,False,False,False,False,False,False
Greenville,Outagamie,WI,55087,44.3003,-88.5365,10130,True,False,0.025,0.073,-1.2923571428571456,47.0,16.3,0.05694744922883663,73882.0,False,False,False,False,False,False,False,False,False,False,False
Hillsdale,Bergen,NJ,34003,41.0074,-74.044,10125,False,False,0.034,0.075,-0.4110119047619065,50.0,10.799999999999999,0.07102287499647152,104777.0,False,False,False,False,False,False,False,False,False,False,False
Garden Acres,San Joaquin,CA,6077,37.9637,-121.2296,10124,False,False,0.052,0.12300000000000001,-0.8213214285714301,284.0,8.716666666666669,0.19700528058346461,79598.0,False,False,False,False,False,False,False,False,False,False,False
Safford,Graham,AZ,4009,32.8335,-109.6964,10112,False,False,0.036,0.204,-0.5132976190476164,68.0,12.383333333333335,0.1655160941528737,52644.0,False,False,False,False,False,False,False,False,False,False,False
Hackettstown,Warren,NJ,34041,40.854,-74.8257,10111,True,False,0.035,0.09300000000000001,-0.4110119047619065,50.0,10.799999999999999,0.0680465092611439,82900.0,False,False,False,False,False,False,False,False,False,False,False
Warrenton,Fauquier,VA,51061,38.7176,-77.7976,10111,False,False,0.026,0.065,0.3780833333333362,64.0,12.283333333333333,0.07160434547746233,106714.0,False,False,False,False,False,False,False,False,False,False,False
Baker City,Baker,OR,41001,44.7749,-117.832,10110,True,False,0.047,0.16,-1.1447023809523849,79.0,9.316666666666666,0.09216214011907675,53107.0,False,False,False,False,False,False,False,False,False,False,False
Isabela,Isabela,PR,72071,18.4991,-67.022,10110,False,False,0.068,,,,,0.2607734108429167,,False,False,False,False,False,False,False,False,False,False,False
Gunbarrel,Boulder,CO,8013,40.0632,-105.1713,10108,False,False,0.025,0.107,-0.07192857142857179,80.0,15.333333333333334,0.045126008294216834,90327.0,False,False,False,False,False,False,False,False,False,False,False
Glenwood Springs,Garfield,CO,8045,39.5455,-107.3347,10100,False,False,0.03,0.092,-0.07192857142857179,80.0,15.333333333333334,0.1040134841341574,78940.0,False,False,False,False,False,False,False,False,False,False,False
Progress Village,Hillsborough,FL,12057,27.8831,-82.3593,10096,False,True,0.028,0.14300000000000002,1.8295714285714304,130.0,10.883333333333333,0.1081641085652414,65818.0,False,False,False,False,False,False,False,False,False,False,False
Cairo,Grady,GA,13131,30.879,-84.205,10091,False,False,0.03,0.22399999999999998,,65.0,12.716666666666669,0.2026381623834433,42171.0,False,False,False,False,False,False,False,False,False,False,False
Quartz Hill,Los Angeles,CA,6037,34.6527,-118.2163,10089,False,False,0.049,0.141,-0.8213214285714301,284.0,8.716666666666669,0.199571630472485,77356.0,False,False,False,False,False,False,False,False,False,False,False
Brandywine,Prince George's,MD,24033,38.6963,-76.8846,10088,False,False,0.035,0.115,-0.1876785714285738,32.0,9.183333333333332,0.1277031257894084,89689.0,False,False,False,False,False,False,False,False,False,False,False
Cambridge,Guernsey,OH,39059,40.0221,-81.5869,10087,True,True,0.049,0.152,0.5749285714285755,54.0,17.01666666666667,0.1413373860182371,50599.0,False,False,False,False,False,False,False,False,False,False,False
Spanish Fort,Baldwin,AL,1003,30.7254,-87.8597,10083,True,True,0.024,0.10800000000000001,1.6794404761904822,82.0,21.900000000000002,0.08985843669162906,65658.0,False,False,False,False,False,False,False,False,False,False,False
Cody,Park,WY,56029,44.5213,-109.0548,10081,True,True,0.036,0.114,-0.610750000000003,32.0,102.61666666666667,0.046353898685626074,63286.0,False,False,False,False,False,False,False,False,False,False,False
Rio Vista,Solano,CA,6095,38.1765,-121.7025,10074,False,False,0.042,0.1,-0.8213214285714301,284.0,8.716666666666669,0.1114930278852585,87348.0,False,False,False,False,False,False,False,False,False,False,False
La Grange,Oldham,KY,21185,38.3987,-85.375,10073,False,True,0.033,0.049,1.1291190476190494,74.0,25.833333333333332,0.060732891045905874,109181.0,False,False,False,False,False,False,False,False,False,False,False
San Elizario,El Paso,TX,48141,31.5793,-106.2632,10072,False,True,0.043,0.201,-0.08552380952381,255.0,23.05,0.2024416301904427,50983.0,False,False,False,False,False,False,False,False,False,False,False
Atoka,Tipton,TN,47167,35.4239,-89.7861,10070,True,True,0.036,0.131,1.395500000000002,69.0,13.716666666666667,0.1118255384690609,62814.0,False,False,False,False,False,False,False,False,False,False,False
East Rockaway,Nassau,NY,36059,40.6432,-73.6672,10070,False,False,0.029,0.061,-0.9301904761904787,95.0,8.316666666666666,0.08297057986965609,125118.0,False,False,False,False,False,False,False,False,False,False,False
Bee Ridge,Sarasota,FL,12115,27.2855,-82.4731,10069,True,True,0.029,0.086,1.8295714285714304,130.0,10.883333333333333,0.06316132467131964,71630.0,False,False,False,False,False,False,False,False,False,False,False
Waldwick,Bergen,NJ,34003,41.0133,-74.1259,10068,False,False,0.034,0.075,-0.4110119047619065,50.0,10.799999999999999,0.07102287499647152,104777.0,False,False,False,False,False,False,False,False,False,False,False
Howell,Livingston,MI,26093,42.6078,-83.9339,10067,True,False,0.028,0.052000000000000005,-0.7531666666666652,37.0,15.283333333333333,0.040515075376884424,92357.0,False,False,False,False,False,False,False,False,False,False,False
Lake Hiawatha,Morris,NJ,34027,40.8816,-74.3826,10064,False,False,0.03,0.055999999999999994,-0.4110119047619065,50.0,10.799999999999999,0.05446090684392062,122525.0,False,False,False,False,False,False,False,False,False,False,False
West Point,Clay,MS,28025,33.6064,-88.6572,10063,False,True,0.041,0.22699999999999998,1.5567261904761907,72.0,20.983333333333334,0.1655685605766995,40257.0,False,False,False,False,False,False,False,False,False,False,False
Struthers,Mahoning,OH,39099,41.051,-80.592,10061,True,True,0.048,0.193,0.5749285714285755,54.0,17.01666666666667,0.08566787973524168,50216.0,False,False,False,False,False,False,False,False,False,False,False
Browns Mills,Burlington,NJ,34005,39.9737,-74.569,10060,False,False,0.033,0.076,-0.4110119047619065,50.0,10.799999999999999,0.060363783569936796,94043.0,False,False,False,False,False,False,False,False,False,False,False
Clinton,Anderson,TN,47001,36.0981,-84.1283,10060,True,True,0.033,0.14300000000000002,1.395500000000002,69.0,13.716666666666667,0.1013828252013956,58633.0,False,False,False,False,False,False,False,False,False,False,False
Orange Lake,Orange,NY,36071,41.5369,-74.1005,10060,True,False,0.032,0.122,-0.9301904761904787,95.0,8.316666666666666,0.1008384879725086,88494.0,False,False,False,False,False,False,False,False,False,False,False
Scenic Oaks,Bexar,TX,48029,29.7038,-98.6712,10059,False,True,0.037,0.14800000000000002,-0.08552380952381,255.0,23.05,0.14628098591934768,63014.0,False,False,False,False,False,False,False,False,False,False,False
Blackwells Mills,Somerset,NJ,34035,40.4773,-74.5976,10047,False,False,0.031,0.055,-0.4110119047619065,50.0,10.799999999999999,0.056539699014011416,123708.0,False,False,False,False,False,False,False,False,False,False,False
Oakbrook,Boone,KY,21015,38.9996,-84.6797,10045,False,True,0.031,0.064,1.1291190476190494,74.0,25.833333333333332,0.06818309843287029,85284.0,False,False,False,False,False,False,False,False,False,False,False
Francisville,Boone,KY,21015,39.1068,-84.7277,10044,False,True,0.031,0.064,1.1291190476190494,74.0,25.833333333333332,0.06818309843287029,85284.0,False,False,False,False,False,False,False,False,False,False,False
Pajaros,Toa Alta,PR,72135,18.361,-66.2184,10043,False,False,0.045,,,,,0.16552776210477918,,False,False,False,False,False,False,False,False,False,False,False
Elgin,Bastrop,TX,48021,30.3526,-97.3883,10043,True,True,0.033,0.115,-0.08552380952381,255.0,23.05,0.1564117401228019,72809.0,False,False,False,False,False,False,False,False,False,False,False
Makaha,Honolulu,HI,15003,21.4739,-158.2102,10042,False,False,0.035,0.1,0.47530952380952307,45.0,13.216666666666667,0.07252190301548492,90176.0,False,False,False,False,False,False,False,False,False,False,False
Maywood,Bergen,NJ,34003,40.9025,-74.0634,10040,False,False,0.034,0.075,-0.4110119047619065,50.0,10.799999999999999,0.07102287499647152,104777.0,False,False,False,False,False,False,False,False,False,False,False
Cross Lanes,Kanawha,WV,54039,38.4351,-81.7707,10037,True,True,0.038,0.159,0.6762976190476202,68.0,48.5,0.0971947006794974,55069.0,False,False,False,False,False,False,False,False,False,False,False
Cheat Lake,Monongalia,WV,54061,39.667,-79.8564,10034,True,True,0.034,0.183,0.6762976190476202,68.0,48.5,0.06708851224105461,56706.0,False,False,False,False,False,False,False,False,False,False,False
Harrisonville,Cass,MO,29037,38.653,-94.3467,10024,True,True,0.024,0.073,0.14886904761904773,69.0,19.35,0.066727692538904,79949.0,False,False,False,False,False,False,False,False,False,False,False
Airmont,Rockland,NY,36087,41.0992,-74.0989,10020,False,False,0.028,0.152,-0.9301904761904787,95.0,8.316666666666666,0.1114410730937522,98054.0,False,False,False,False,False,False,False,False,False,False,False
East Rutherford,Bergen,NJ,34003,40.8179,-74.0854,10020,False,False,0.034,0.075,-0.4110119047619065,50.0,10.799999999999999,0.07102287499647152,104777.0,False,False,False,False,False,False,False,False,False,False,False
Corozal,Corozal,PR,72047,18.341,-66.3124,10019,False,False,0.072,,,,,0.2751852756739148,,False,False,False,False,False,False,False,False,False,False,False
Reedsburg,Sauk,WI,55111,43.5348,-89.9965,10019,False,False,0.028,0.09699999999999999,-1.2923571428571456,47.0,16.3,0.0822352580659283,70254.0,False,False,False,False,False,False,False,False,False,False,False
Grosse Pointe Farms,Wayne,MI,26163,42.4068,-82.8993,10018,False,False,0.046,0.196,-0.7531666666666652,37.0,15.283333333333333,0.123918720148082,52644.0,False,False,False,False,False,False,False,False,False,False,False
Vernon,Wilbarger,TX,48487,34.1479,-99.3,10018,True,True,0.049,0.141,-0.08552380952381,255.0,23.05,0.21439211642030478,48117.0,False,False,False,False,False,False,False,False,False,False,False
George Mason,Fairfax,VA,51059,38.8356,-77.3186,10017,False,False,0.025,0.071,0.3780833333333362,64.0,12.283333333333333,0.06635226279967818,133845.0,False,False,False,False,False,False,False,False,False,False,False
Chesapeake Ranch Estates,Calvert,MD,24009,38.3574,-76.4147,10015,False,False,0.029,0.057999999999999996,-0.1876785714285738,32.0,9.183333333333332,0.05474791702761021,117459.0,False,False,False,False,False,False,False,False,False,False,False
Mayfield,Graves,KY,21083,36.7371,-88.6447,10011,False,True,0.045,0.162,1.1291190476190494,74.0,25.833333333333332,0.1053120581700666,49668.0,False,False,False,False,False,False,False,False,False,False,False
Roslyn,Montgomery,PA,42091,40.1311,-75.1374,10011,False,False,0.035,0.07,-0.3781428571428549,59.0,16.566666666666666,0.053429889754736004,102648.0,False,False,False,False,False,False,False,False,False,False,False
Fort Meade,Anne Arundel,MD,24003,39.1061,-76.7437,10011,False,False,0.028,0.062,-0.1876785714285738,32.0,9.183333333333332,0.06595701410211259,107281.0,False,False,False,False,False,False,False,False,False,False,False
Lowell,Benton,AR,5007,36.2561,-94.1532,10005,False,True,0.024,0.079,0.912119047619047,71.0,20.983333333333334,0.1028597987751531,78974.0,False,False,False,False,False,False,False,False,False,False,False
